sport,year,n_nations,n_events,athletes_per_event,pct_team_events,hhi_gold,hhi_gold_athletes,n_nations_with_gold,mean_gold_per_athletes,hhi_total,hhi_total_athletes,n_nations_with_medal,mean_total_per_athletes
Equestrian Eventing,2000,21,2,24.0,0.5,0.5,0.5,2,0.16666666666666666,0.28,0.27272727272727276,4,0.22916666666666666
Equestrian Eventing,2004,23,2,42.5,0.5,0.5,0.5,2,0.2,0.44000000000000006,0.44000000000000006,3,0.3333333333333333
Equestrian Eventing,2008,24,2,37.5,0.5,1.0,1.0,1,0.2,0.28,0.28,4,0.25
Equestrian Eventing,2012,22,2,41.5,0.5,1.0,1.0,1,0.4,0.33333333333333337,0.33333333333333337,4,0.3
Equestrian Eventing,2016,24,2,37.5,0.5,0.5,0.5,2,0.25,0.2777777777777778,0.2777777777777778,4,0.375
Equestrian Eventing,2020,29,2,38.0,0.5,0.5,0.5,2,0.25,0.2777777777777778,0.2686980609418283,4,0.3958333333333333
Equestrian Jumping,1964,17,2,25.5,0.5,1.0,1.0,1,0.3333333333333333,0.28,0.28,4,0.41666666666666663
Equestrian Jumping,1968,14,2,24.5,0.5,0.5,0.5,2,0.25,0.2222222222222222,0.2426303854875283,5,0.35
Equestrian Jumping,1972,20,2,30.0,0.5,0.5,0.5,2,0.25,0.28,0.28,4,0.3125
Equestrian Jumping,1976,19,2,26.0,0.5,0.5,0.5,2,0.25,0.28,0.28,4,0.3125
Equestrian Jumping,1980,8,2,9.0,0.5,1.0,1.0,1,0.25,0.375,0.375,3,0.3333333333333333
Equestrian Jumping,1984,21,2,29.0,0.5,1.0,1.0,1,0.25,0.5555555555555556,0.5555555555555556,2,0.375
Equestrian Jumping,1988,23,2,41.0,0.5,1.0,1.0,1,0.25,0.3600000000000001,0.37500000000000006,3,0.39999999999999997
Equestrian Jumping,1992,30,2,48.0,0.5,0.5,0.5,2,0.25,0.2222222222222222,0.2222222222222222,5,0.3
Equestrian Jumping,1996,24,2,45.0,0.5,1.0,1.0,1,0.25,0.25,0.25,4,0.25
Equestrian Jumping,2000,28,2,40.5,0.5,1.0,1.0,1,0.25,0.28,0.28,4,0.3125
Equestrian Jumping,2004,27,2,43.0,0.5,0.5,0.5,2,0.25,0.2777777777777778,0.2777777777777778,4,0.375
Equestrian Jumping,2008,29,2,44.0,0.5,0.5,0.5,2,0.25,0.2777777777777778,0.2777777777777778,4,0.375
Equestrian Jumping,2012,26,2,41.0,0.5,1.0,1.0,1,0.25,0.28,0.2777777777777778,4,0.375
Equestrian Jumping,2016,27,2,40.5,0.5,1.0,1.0,1,0.25,0.20000000000000004,0.20000000000000004,5,0.25
Equestrian Jumping,2020,35,2,41.0,0.5,0.5,0.5,2,0.25,0.28,0.28,4,0.3125
Fencing,1964,29,8,36.0,0.5,0.40625,0.38560000000000005,3,0.13888888888888887,0.1736111111111111,0.16708748895341494,7,0.1816326530612245
Fencing,1968,32,8,40.0,0.5,0.25,0.23456790123456783,5,0.09000000000000001,0.20833333333333337,0.1904747991234478,7,0.1887755102040816
Fencing,1972,35,8,36.0,0.5,0.25,0.250164365548981,4,0.10263157894736841,0.22916666666666669,0.2223524026039525,7,0.17994987468671678
Fencing,1976,33,8,36.25,0.5,0.25,0.2340720221606648,5,0.10555555555555556,0.17708333333333334,0.15364012661309961,8,0.19270833333333331
Fencing,1980,20,8,22.875,0.5,0.40625,0.35355364418288815,3,0.1865079365079365,0.2361111111111111,0.2144642133237242,6,0.24636243386243384
Fencing,1984,36,8,32.375,0.5,0.28125,0.2740115236266092,4,0.0996031746031746,0.22569444444444445,0.18834790682067823,7,0.19819624819624823
Fencing,1988,39,8,35.75,0.5,0.25,0.25000000000000006,5,0.07999999999999999,0.19097222222222224,0.1740903031426163,7,0.18548752834467122
Fencing,1992,41,8,33.25,0.5,0.21875,0.21875,5,0.08,0.14583333333333334,0.15477315689981094,9,0.1703703703703704
Fencing,1996,44,10,27.4,0.5,0.30000000000000004,0.2794564620230901,4,0.17465277777777777,0.18444444444444447,0.1620969632512386,8,0.27954319985569986
Fencing,2000,40,10,24.5,0.5,0.22,0.1917050321508485,6,0.14312513466925234,0.1311111111111111,0.11091441860113702,11,0.22917769989962505
Fencing,2004,41,10,23.3,0.4,0.22000000000000003,0.4311873231642623,6,0.26613060428849905,0.14444444444444446,0.16675160146279094,10,0.32125730994152046
Fencing,2008,45,10,24.5,0.4,0.16000000000000006,0.17521892127180178,7,0.11127245770102911,0.13333333333333333,0.1129655505384093,13,0.20352329294636992
Fencing,2012,44,10,24.6,0.4,0.20000000000000004,0.18056674822360236,6,0.15703474372205023,0.13111111111111112,0.14731267413160026,13,0.2475681568173828
Fencing,2016,46,10,24.6,0.4,0.24000000000000005,0.2162967945114827,6,0.12282421740626075,0.13333333333333333,0.11662051527801827,10,0.21594999943297158
Fencing,2020,42,12,21.916666666666668,0.5,0.1388888888888889,0.1526829547784778,9,0.09994912494912495,0.125,0.10624443178561634,13,0.2551751667136283
Football,1964,14,1,14.0,1.0,1.0,1.0,1,0.05263157894736842,0.3333333333333333,0.33490769399061815,3,0.05381836945304438
Football,1968,14,1,14.0,1.0,1.0,1.0,1,0.05263157894736842,0.3333333333333333,0.33355371900826447,3,0.05360623781676413
Football,1972,15,1,15.0,1.0,1.0,1.0,1,0.05263157894736842,0.25,0.25,4,0.05263157894736842
Football,1976,13,1,13.0,1.0,1.0,1.0,1,0.058823529411764705,0.3333333333333333,0.33333333333333337,3,0.0588235294117647
Football,1980,15,1,15.0,1.0,1.0,1.0,1,0.058823529411764705,0.3333333333333333,0.33333333333333337,3,0.0588235294117647
Football,1984,15,1,15.0,1.0,1.0,1.0,1,0.058823529411764705,0.3333333333333333,0.33333333333333337,3,0.0588235294117647
Football,1988,15,1,15.0,1.0,1.0,1.0,1,0.05,0.3333333333333333,0.3333333333333333,3,0.05000000000000001
Football,1992,16,1,16.0,1.0,1.0,1.0,1,0.05,0.3333333333333333,0.3333333333333333,3,0.05000000000000001
Football,1996,21,2,12.0,1.0,0.5,0.5454774502393549,2,0.034922394678492244,0.16666666666666669,0.18152923923915296,6,0.041414411552408985
Football,2000,19,2,11.5,1.0,0.5,0.5026769779892921,2,0.04904306220095694,0.16666666666666669,0.1746457544618713,6,0.04286283891547049
Football,2004,20,2,12.0,1.0,0.5,0.5,2,0.045454545454545456,0.16666666666666669,0.16721455182993644,6,0.04665071770334928
Football,2008,20,2,13.5,1.0,0.5,0.500093826233815,2,0.027402402402402402,0.22222222222222227,0.22513671053422263,5,0.038738738738738746
Football,2012,23,2,13.5,1.0,0.5,0.5,2,0.045454545454545456,0.16666666666666669,0.17999999999999994,6,0.03787878787878788
Football,2016,21,2,13.0,1.0,0.5,0.5000631233430123,2,0.022474747474747474,0.2222222222222222,0.21981211572672507,5,0.036161616161616165
Football,2020,23,2,13.5,1.0,0.5,0.5555555555555557,2,0.03409090909090909,0.16666666666666669,0.17355371900826447,6,0.041666666666666664
Golf,2016,40,2,59.5,0.0,0.5,0.5200000000000001,2,0.20833333333333331,0.16666666666666669,0.17875666593615314,6,0.23214285714285712
Golf,2020,42,2,60.0,0.0,1.0,1.0,1,0.25,0.2222222222222222,0.2729591836734694,5,0.4666666666666667
Handball,1972,16,1,16.0,1.0,1.0,1.0,1,0.0625,0.3333333333333333,0.3333333333333333,3,0.0625
Handball,1976,13,2,9.0,1.0,1.0,1.0,1,0.07142857142857142,0.2222222222222222,0.21875,5,0.05714285714285714
Handball,1980,13,2,8.5,1.0,0.5,0.5,2,0.03571428571428571,0.2777777777777778,0.2653061224489796,4,0.0625
Handball,1984,14,2,9.0,1.0,1.0,1.0,1,0.06666666666666667,0.2222222222222222,0.21875,5,0.05333333333333333
Handball,1988,15,2,10.0,1.0,0.5,0.5,2,0.03333333333333333,0.2777777777777778,0.2653061224489796,4,0.058333333333333334
Handball,1992,16,2,10.0,1.0,0.5,0.5001259763164525,2,0.031754032258064516,0.22222222222222227,0.21009105761071922,5,0.056653225806451615
Handball,1996,17,2,9.5,1.0,0.5,0.5,2,0.0625,0.16666666666666669,0.16666666666666669,6,0.0625
Handball,2000,18,2,10.5,1.0,0.5,0.5,2,0.06666666666666667,0.16666666666666669,0.1666666666666667,6,0.06666666666666667
Handball,2004,15,2,10.5,1.0,0.5,0.5,2,0.06666666666666667,0.16666666666666669,0.17355371900826447,6,0.06111111111111111
Handball,2008,17,2,11.5,1.0,0.5,0.5608436992969172,2,0.05295566502463054,0.16666666666666669,0.18576923076923083,6,0.05336617405582922
Handball,2012,16,2,11.5,1.0,0.5,0.5555555555555556,2,0.05,0.16666666666666669,0.1875,6,0.044444444444444446
Handball,2016,19,2,11.5,1.0,0.5,0.5005945303210463,2,0.06904761904761905,0.22222222222222227,0.2005763856176529,5,0.06730798771121352
Handball,2020,17,2,11.5,1.0,1.0,1.0,1,0.0625,0.2222222222222222,0.21870355072990527,5,0.05228494623655914
Hockey,1964,15,1,15.0,1.0,1.0,1.0,1,0.05555555555555555,0.3333333333333333,0.3344,3,0.05787037037037037
Hockey,1968,16,1,16.0,1.0,1.0,1.0,1,0.05555555555555555,0.3333333333333333,0.3341049341561372,3,0.05895969498910675
Hockey,1972,16,1,16.0,1.0,1.0,1.0,1,0.05555555555555555,0.3333333333333333,0.3333333333333333,3,0.05555555555555555
Hockey,1976,11,1,11.0,1.0,1.0,1.0,1,0.0625,0.3333333333333333,0.3333333333333333,3,0.0625
Hockey,1980,9,2,6.0,1.0,0.5,0.5555555555555556,2,0.046875,0.2222222222222222,0.20987654320987653,5,0.05625
Hockey,1984,12,2,9.0,1.0,0.5,0.5555555555555556,2,0.046875,0.22222222222222227,0.21875,5,0.05
Hockey,1988,13,2,10.0,1.0,0.5,0.5,2,0.03125,0.2222222222222222,0.2222222222222222,5,0.0375
Hockey,1992,14,2,10.0,1.0,0.5,0.5,2,0.03125,0.2222222222222222,0.22448979591836732,5,0.04375
Hockey,1996,12,2,10.0,1.0,0.5,0.5,2,0.03125,0.2777777777777778,0.2777777777777778,4,0.046875
Hockey,2000,15,2,11.0,1.0,0.5,0.5,2,0.03125,0.2777777777777778,0.2777777777777778,4,0.046875
Hockey,2004,14,2,11.0,1.0,0.5,0.5,2,0.03125,0.2777777777777778,0.2777777777777778,4,0.046875
Hockey,2008,15,2,12.0,1.0,0.5,0.5,2,0.027777777777777776,0.16666666666666669,0.18367346938775503,6,0.03240740740740741
Hockey,2012,15,2,12.0,1.0,0.5,0.5,2,0.027777777777777776,0.2222222222222222,0.2222222222222222,5,0.03333333333333333
Hockey,2016,16,2,12.0,1.0,0.5,0.5,2,0.027777777777777776,0.2222222222222222,0.22578053259871445,5,0.03859649122807017
Hockey,2020,14,2,12.0,1.0,0.5,0.5555555555555556,2,0.041666666666666664,0.16666666666666669,0.18367346938775503,6,0.03240740740740741
Judo,1964,26,4,17.25,0.0,0.625,0.625,2,0.5,0.1640625,0.1487603305785124,9,0.6111111111111112
Judo,1972,42,6,26.166666666666668,0.0,0.3888888888888889,0.40625,3,0.4444444444444444,0.11909262759924386,0.10828973017338667,11,0.5181818181818182
Judo,1976,44,6,24.666666666666668,0.0,0.3888888888888889,0.34375,3,0.4444444444444444,0.12499999999999997,0.10293398767360944,13,0.41410256410256413
Judo,1980,39,8,23.125,0.0,0.1875,0.25634105098855353,6,0.4920634920634921,0.095703125,0.09027793880894804,15,0.47166666666666673
Judo,1984,53,8,25.0,0.0,0.34375,0.30864197530864196,4,0.28125,0.099609375,0.09119239204452843,13,0.400915750915751
Judo,1988,57,14,19.142857142857142,0.0,0.18367346938775508,0.19241652621842656,6,0.13835978835978835,0.10204081632653061,0.11401608084474914,13,0.28703518703518704
Judo,1992,73,14,27.571428571428573,0.0,0.11224489795918367,0.10992126697954592,10,0.11066600066600066,0.08609693877551021,0.07514447732946941,19,0.26098608993345834
Judo,1996,81,14,26.5,0.0,0.14285714285714285,0.2692037083234831,9,0.23197173197173196,0.08928571428571429,0.08314975773947915,17,0.36872408637114523
Judo,2000,77,14,27.5,0.0,0.16326530612244897,0.15578182623577697,8,0.170734126984127,0.06951530612244898,0.06661892063460725,25,0.2973701853701854
Judo,2004,79,14,26.285714285714285,0.0,0.3571428571428571,0.2761782829618603,7,0.17141984999127854,0.07971938775510204,0.05726530834989321,24,0.31033133533133533
Judo,2008,75,14,26.285714285714285,0.0,0.16326530612244897,0.16140110231238047,9,0.18854016354016354,0.06441326530612244,0.05835981229916351,25,0.2899208569208569
Judo,2012,102,14,25.285714285714285,0.0,0.12244897959183673,0.2358290374262766,10,0.22575396825396826,0.06696428571428571,0.05981019506061012,23,0.3176046176046176
Judo,2016,105,14,25.571428571428573,0.0,0.12244897959183673,0.1329609523773893,10,0.24619047619047615,0.07780612244897958,0.05020416666339477,26,0.29729522614138
Judo,2020,98,15,24.333333333333332,0.06666666666666667,0.40444444444444444,0.2629219393644041,5,0.3615628815628815,0.08166666666666667,0.05535687827734745,26,0.2654538837231145
Karate,2020,35,8,9.875,0.0,0.125,0.18841879449067261,8,0.4614583333333333,0.0625,0.058882108195639785,20,0.6948214285714285
Kendo,1964,2,4,12.25,0.0,,,0,,,,0,
Marathon Swimming,2008,28,2,25.0,0.0,0.5,0.5200000000000001,2,0.41666666666666663,0.33333333333333337,0.29591836734693877,4,0.5833333333333334
Marathon Swimming,2012,32,2,24.5,0.0,0.5,0.5555555555555556,2,0.75,0.16666666666666669,0.19000000000000006,6,0.5555555555555555
Marathon Swimming,2016,29,2,25.5,0.0,1.0,1.0,1,1.0,0.2222222222222222,0.2421875,5,0.5333333333333333
Marathon Swimming,2020,31,2,25.5,0.0,0.5,0.6800000000000002,2,0.625,0.16666666666666669,0.20233747260774285,6,0.513888888888889
Modern Pentathlon,1964,15,2,24.0,0.5,0.5,0.5,2,0.3333333333333333,0.3888888888888889,0.38888888888888906,3,0.6666666666666666
Modern Pentathlon,1968,18,2,31.5,0.5,0.5,0.5,2,0.3333333333333333,0.2777777777777778,0.2777777777777778,4,0.5
Modern Pentathlon,1972,20,2,39.0,0.5,0.5,0.5,2,0.3333333333333333,0.3888888888888889,0.3888888888888889,3,0.6666666666666666
Modern Pentathlon,1976,17,2,30.5,0.5,0.5,0.5,2,0.3333333333333333,0.2222222222222222,0.22222222222222227,5,0.39999999999999997
Modern Pentathlon,1980,17,2,27.5,0.5,1.0,1.0,1,0.6666666666666666,0.3888888888888889,0.3888888888888889,3,0.6666666666666666
Modern Pentathlon,1984,18,2,35.0,0.5,1.0,1.0,1,0.6666666666666666,0.33333333333333337,0.3333333333333335,4,0.49999999999999994
Modern Pentathlon,1988,26,2,37.5,0.5,1.0,1.0,1,0.6666666666666666,0.3600000000000001,0.3600000000000001,3,0.5555555555555555
Modern Pentathlon,1992,30,2,38.5,0.5,1.0,1.0,1,0.6666666666666666,0.2777777777777778,0.2777777777777778,4,0.5
Modern Pentathlon,1996,22,1,32.0,0.0,1.0,1.0,1,0.5,0.3333333333333333,0.3469387755102042,3,0.38888888888888884
Modern Pentathlon,2000,24,2,24.0,0.0,0.5,0.5200000000000001,2,0.41666666666666663,0.22222222222222227,0.2729591836734694,5,0.4666666666666667
Modern Pentathlon,2004,26,2,32.0,0.0,0.5,0.5,2,0.25,0.16666666666666669,0.18112244897959187,6,0.38888888888888884
Modern Pentathlon,2008,27,2,36.0,0.0,0.5,0.5,2,0.25,0.2222222222222222,0.2222222222222222,5,0.3
Modern Pentathlon,2012,26,2,36.0,0.0,0.5,0.5,2,0.3333333333333333,0.16666666666666669,0.24137931034482762,6,0.40277777777777773
Modern Pentathlon,2016,28,2,36.0,0.0,0.5,0.5200000000000001,2,0.41666666666666663,0.16666666666666669,0.17346938775510207,6,0.38888888888888884
Modern Pentathlon,2020,31,2,36.0,0.0,1.0,1.0,1,0.5,0.22222222222222227,0.21883656509695296,5,0.31666666666666665
Rhythmic Gymnastics,1984,20,1,33.0,0.0,1.0,1.0,1,0.5,0.3333333333333333,0.3333333333333333,3,0.5
Rhythmic Gymnastics,1988,23,1,39.0,0.0,1.0,1.0,1,0.5,0.5555555555555556,0.5555555555555556,2,0.75
Rhythmic Gymnastics,1992,23,1,42.0,0.0,1.0,1.0,1,0.5,0.5555555555555556,0.5555555555555556,2,0.75
Rhythmic Gymnastics,1996,22,2,23.0,0.5,0.5,0.6800000000000002,2,0.3125,0.2777777777777778,0.4861111111111111,4,0.375
Rhythmic Gymnastics,2000,20,2,17.0,0.5,1.0,1.0,1,0.25,0.3888888888888889,0.37912385073012445,3,0.25595238095238093
Rhythmic Gymnastics,2004,20,2,16.5,0.5,1.0,1.0,1,0.25,0.33333333333333337,0.3261222282314765,4,0.1919642857142857
Rhythmic Gymnastics,2008,20,2,17.5,0.5,1.0,1.0,1,0.25,0.2777777777777778,0.2731206057328286,4,0.1919642857142857
Rhythmic Gymnastics,2012,24,2,18.0,0.5,1.0,1.0,1,0.25,0.3888888888888889,0.37912385073012445,3,0.25595238095238093
Rhythmic Gymnastics,2016,23,2,19.5,0.5,1.0,1.0,1,0.2857142857142857,0.33333333333333337,0.3096646942800789,4,0.23214285714285712
Rhythmic Gymnastics,2020,19,2,19.5,0.5,0.5,0.5,2,0.14285714285714285,0.2222222222222222,0.2222222222222222,5,0.17142857142857143
Roller Hockey,1992,11,1,11.0,1.0,,,0,,,,0,
Rowing,1964,27,7,14.285714285714286,0.8571428571428571,0.22448979591836732,0.20933114563053618,5,0.06467745217745217,0.12471655328798184,0.10619211352690439,11,0.10366605814466778
Rowing,1968,29,7,14.571428571428571,0.8571428571428571,0.18367346938775508,0.18121044272965625,6,0.05678889012222346,0.09750566893424034,0.09556196034149059,12,0.10988463243365203
Rowing,1972,35,7,18.0,0.8571428571428571,0.3061224489795918,0.2923469387755102,4,0.0708502024291498,0.16099773242630386,0.1316337993289975,11,0.0906953598517066
Rowing,1976,31,14,11.714285714285714,0.8571428571428571,0.44897959183673475,0.2710605367408968,5,0.09194805194805193,0.18480725623582767,0.12176778564233022,11,0.10659071887293381
Rowing,1980,25,14,9.714285714285714,0.8571428571428571,0.6326530612244896,0.6676654783228599,4,0.3122053872053872,0.21768707482993196,0.30462678816494165,9,0.21663778020367166
Rowing,1984,30,14,10.0,0.8571428571428571,0.2346938775510204,0.2953371104186705,8,0.09320887445887446,0.11564625850340134,0.09287751687751147,15,0.15174180648690452
Rowing,1988,38,14,13.071428571428571,0.8571428571428571,0.3673469387755102,0.2636349668796035,6,0.06941715286013532,0.11904761904761904,0.09527818559016468,14,0.1259571338811302
Rowing,1992,45,14,14.142857142857142,0.8571428571428571,0.22448979591836732,0.24002930897360636,5,0.07992581090407178,0.11904761904761904,0.09452538634584678,16,0.1146077868182527
Rowing,1996,45,14,15.0,0.8571428571428571,0.11224489795918366,0.15590878978050018,10,0.058928135766371056,0.0873015873015873,0.07815753744208404,16,0.10216347641919094
Rowing,2000,51,14,14.0,0.8571428571428571,0.13265306122448978,0.13179541241615386,9,0.0889306161402798,0.07596371882086166,0.07816365267468446,20,0.13168186649195848
Rowing,2004,55,14,14.428571428571429,0.8571428571428571,0.11224489795918367,0.18958626582687432,11,0.08553757921683373,0.05895691609977325,0.06962323949006756,23,0.14312453479827364
Rowing,2008,55,14,14.285714285714286,0.8571428571428571,0.09183673469387757,0.3375286461468419,12,0.1533540570838958,0.06689342403628117,0.11479434186765863,20,0.18843434791015437
Rowing,2012,55,14,14.428571428571429,0.8571428571428571,0.173469387755102,0.1590278153425917,8,0.08281299817204073,0.09977324263038549,0.09572343118667644,18,0.13430495763501468
Rowing,2016,65,14,15.071428571428571,0.8571428571428571,0.12244897959183673,0.22213656849512176,10,0.07873761531193026,0.058956916099773236,0.08972743033035892,21,0.14965163901788955
Rowing,2020,74,14,14.214285714285714,0.8571428571428571,0.11224489795918366,0.18096005932662962,11,0.09676674908072366,0.07142857142857142,0.09431695333685566,18,0.1669901983753001
Rugby Sevens,2016,14,2,12.0,1.0,0.5,0.5001922337562476,2,0.039230769230769236,0.16666666666666669,0.18780029018410085,6,0.053397435897435896
Rugby Sevens,2020,16,2,12.0,1.0,0.5,0.5,2,0.038461538461538464,0.2777777777777778,0.25,4,0.07692307692307693
Sailing,1964,39,5,21.4,0.8,0.20000000000000004,0.2789712931762563,5,0.14873737373737372,0.18222222222222223,0.1633693837758981,8,0.21070075757575757
Sailing,1968,40,5,24.4,0.8,0.28,0.2859662383471907,4,0.11013986013986014,0.09333333333333334,0.103453129414154,12,0.15533702408702407
Sailing,1972,42,4,32.75,0.75,0.22222222222222227,0.2208669544004504,5,0.09358974358974359,0.1111111111111111,0.10771959800619035,10,0.14608724608724608
Sailing,1976,38,6,21.333333333333332,0.8333333333333334,0.22222222222222227,0.22255550009562955,5,0.11871794871794869,0.11728395061728394,0.11988470286437396,10,0.17352564102564103
Sailing,1980,23,6,13.833333333333334,0.8333333333333334,0.22222222222222227,0.21165958282483968,5,0.12714285714285717,0.09876543209876543,0.10692188212405236,12,0.22347374847374846
Sailing,1984,55,8,24.75,0.625,0.30612244897959184,0.27064056349615145,4,0.1334353146853147,0.17006802721088432,0.13495903153651828,11,0.133748322384686
Sailing,1988,54,8,25.75,0.75,0.15625,0.16198698426980987,7,0.08649511086485875,0.10069444444444445,0.1684301879518013,14,0.19989983172756284
Sailing,1992,58,10,25.2,0.6,0.24000000000000007,0.23295951618394012,6,0.10075280112044817,0.15555555555555556,0.1256756076034378,12,0.19190256230697408
Sailing,1996,68,10,29.3,0.5,0.14,0.1376637255090975,8,0.11121482683982684,0.053333333333333344,0.055946088569347754,22,0.1286632559359832
Sailing,2000,63,11,24.09090909090909,0.5454545454545454,0.17355371900826444,0.2338559342755147,7,0.14186507936507936,0.0890725436179982,0.08729429170413129,15,0.17002129134482077
Sailing,2004,59,11,24.181818181818183,0.5454545454545454,0.12396694214876033,0.13131226831085865,9,0.10119047619047618,0.06703397612488524,0.059297021224162035,20,0.1516107503607504
Sailing,2008,60,11,24.545454545454547,0.5454545454545454,0.2066115702479339,0.1811659424691408,7,0.11303688141923438,0.07988980716253445,0.12007476052022316,18,0.18961192220996143
Sailing,2012,60,10,27.0,0.5,0.18000000000000005,0.1787822359207924,7,0.11089168767740197,0.0888888888888889,0.08690657319214441,15,0.2048336848336848
Sailing,2016,59,10,26.2,0.5,0.14,0.141865804571738,8,0.10308129370629371,0.08,0.07408938145718004,17,0.17881824058294649
Sailing,2020,58,10,24.1,0.5,0.18000000000000002,0.15839913756823726,7,0.12145909645909646,0.08444444444444446,0.07383056307462327,16,0.18580204517704518
Shooting,1964,49,6,51.333333333333336,0.0,0.2777777777777778,0.2632674297606661,4,0.19374999999999998,0.20370370370370372,0.157706176035503,9,0.2567901234567901
Shooting,1968,55,7,55.57142857142857,0.0,0.18367346938775508,0.17924866124128425,6,0.10820707070707071,0.12471655328798184,0.11634315816516665,12,0.20397126022126022
Shooting,1972,61,8,55.25,0.0,0.15625,0.21092589716298077,7,0.1266971124113981,0.09375,0.08569444259843137,15,0.15896492396492393
Shooting,1976,54,7,51.142857142857146,0.0,0.22448979591836732,0.22308550088700851,5,0.11698634698634698,0.12471655328798184,0.16821934603686622,10,0.31042041292041295
Shooting,1980,34,7,36.42857142857143,0.0,0.26530612244897955,0.23412959310395204,5,0.16714285714285715,0.17006802721088432,0.1262518499143797,10,0.2196928071928072
Shooting,1984,59,11,46.45454545454545,0.0,0.19008264462809915,0.17584305301392444,7,0.09393090569561158,0.10376492194674014,0.08123837224196837,17,0.15573405832921403
Shooting,1988,61,13,41.46153846153846,0.0,0.1597633136094675,0.15095136857122843,9,0.1658404263476727,0.11374095989480605,0.10480863288595639,19,0.22669996710102694
Shooting,1992,70,13,42.07692307692308,0.0,0.2307692307692308,0.21236541373606135,6,0.11858218034688624,0.08875739644970412,0.07686780371404124,18,0.23217553144023728
Shooting,1996,86,15,39.266666666666666,0.0,0.1288888888888889,0.12344481376788663,9,0.10558341268867585,0.0834567901234568,0.0901432910636446,15,0.28597351570571383
Shooting,2000,90,17,34.11764705882353,0.0,0.09342560553633218,0.1492661564459546,13,0.2604873387482083,0.06651287966166859,0.0595377636182509,26,0.3020710569623613
Shooting,2004,95,17,32.0,0.0,0.13494809688581313,0.1662875963708288,10,0.16478687978687975,0.09419454056132259,0.07127779317184246,22,0.28088811441084166
Shooting,2008,92,15,37.4,0.0,0.18222222222222223,0.14234470168221464,8,0.12424519924519925,0.08740740740740742,0.09322149219070885,19,0.291208739660752
Shooting,2012,94,15,36.266666666666666,0.0,0.1377777777777778,0.15429857210155754,9,0.19478658754021072,0.07358024691358026,0.06372329427690855,23,0.27160119863333476
Shooting,2016,86,15,35.93333333333333,0.0,0.14666666666666667,0.16937273308823456,10,0.20050717256599607,0.08444444444444445,0.0871246436585586,19,0.3170733205562927
Shooting,2020,88,15,32.333333333333336,0.2,0.15555555555555556,0.16457086755512956,9,0.21875972611266725,0.12296296296296298,0.0851756340731845,19,0.3313467492260062
Skateboarding,2020,25,4,20.0,0.0,0.625,0.52,2,0.25,0.2777777777777778,0.24115208842597513,5,0.32333333333333336
Softball,1996,8,1,8.0,1.0,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.3333333333333333,3,0.06666666666666667
Softball,2000,8,1,8.0,1.0,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.3333333333333333,3,0.06666666666666667
Softball,2004,8,1,8.0,1.0,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.3333333333333333,3,0.06666666666666667
Softball,2008,8,1,8.0,1.0,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.3333333333333333,3,0.06666666666666667
Softball,2020,6,1,6.0,1.0,1.0,1.0,1,0.06666666666666667,0.3333333333333333,0.3333333333333333,3,0.06666666666666667
Sport Climbing,2020,19,2,20.0,0.0,0.5,0.5555555555555556,2,0.75,0.2222222222222222,0.2396694214876033,5,0.55
Surfing,2020,18,2,20.0,0.0,0.5,0.5,2,0.25,0.2222222222222222,0.2839506172839506,5,0.45
Swimming,1964,39,18,30.333333333333332,0.2777777777777778,0.5740740740740741,0.46398810864375484,3,0.14781746031746032,0.33813443072702337,0.23117345983432228,8,0.18943599985540774
Swimming,1968,49,29,35.6551724137931,0.1724137931034483,0.5434007134363854,0.28527971291211096,6,0.1457844533824926,0.3830096446029859,0.19039340149292544,11,0.2502305630626314
Swimming,1972,50,29,35.58620689655172,0.1724137931034483,0.4007134363852556,0.25949460892854087,5,0.1808108108108108,0.27995772228828114,0.17045482854649405,11,0.2312493336276055
Swimming,1976,50,26,34.46153846153846,0.15384615384615385,0.4319526627218935,0.46538857934711864,4,0.19278359606870044,0.27613412228796846,0.2345595590489561,8,0.2865136809347243
Swimming,1980,37,26,24.03846153846154,0.15384615384615385,0.3224852071005918,0.28563458321764024,6,0.1484318926509596,0.24720578566732415,0.16801795455635166,11,0.3606334483432031
Swimming,1984,63,29,33.13793103448276,0.1724137931034483,0.5177777777777777,0.39076501193708846,5,0.16741431979616525,0.21072796934865903,0.11331439039225863,13,0.28991273728332995
Swimming,1988,70,31,40.225806451612904,0.16129032258064516,0.2195629552549428,0.26196559611901465,10,0.22559382956254254,0.14735174287007696,0.0990397372503237,22,0.257836011022861
Swimming,1992,78,31,39.774193548387096,0.16129032258064516,0.21123829344432885,0.19523685507706606,9,0.14120622334618277,0.14186611168921262,0.10170045526398412,18,0.2261930417702899
Swimming,1996,96,32,37.3125,0.1875,0.212890625,0.14604684305917454,10,0.2291774891774892,0.12630208333333331,0.07853476335921172,19,0.29660514923672815
Swimming,2000,115,32,41.0,0.1875,0.24334251606978882,0.1605934272608756,8,0.14561172354777005,0.17079392071420982,0.09322427475320409,18,0.24842265520863224
Swimming,2004,114,32,37.90625,0.1875,0.2109375,0.14329292264785579,11,0.16299301526187515,0.13253268147518335,0.1044298052349941,20,0.3070703964700801
