country_noc,sport,success_score_mean,total_golds,total_athletes,success_score_overall
ESP,Taekwondo,0.041666666666666664,1.0,44,0.022727272727272728
ESP,Tennis,0.02435064935064935,2.0,67,0.029850746268656716
ESP,Triathlon,0.0,0.0,31,0.0
ESP,Volleyball,0.0,0.0,3,0.0
ESP,Water Polo,0.07692307692307693,1.0,16,0.0625
ESP,Weightlifting,0.041666666666666664,1.0,36,0.027777777777777776
ESP,Wrestling,0.0,0.0,32,0.0
ESP,Wushu,0.0,0.0,1,0.0
EST,Archery,0.0,0.0,5,0.0
EST,Athletics,0.03392857142857143,2.0,86,0.023255813953488372
EST,Badminton,0.0,0.0,7,0.0
EST,Beach Volleyball,0.0,0.0,2,0.0
EST,Canoe Sprint,0.0,0.0,3,0.0
EST,Cycling Mountain Bike,0.0,0.0,3,0.0
EST,Cycling Road,0.0,0.0,26,0.0
EST,Cycling Track,0.3333333333333333,1.0,3,0.3333333333333333
EST,Equestrian Dressage,0.0,0.0,1,0.0
EST,Fencing,0.047619047619047616,1.0,20,0.05
EST,Judo,0.0,0.0,10,0.0
EST,Modern Pentathlon,0.0,0.0,3,0.0
EST,Rhythmic Gymnastics,0.0,0.0,1,0.0
EST,Rowing,0.0,0.0,16,0.0
EST,Sailing,0.0,0.0,23,0.0
EST,Shooting,0.0,0.0,11,0.0
EST,Swimming,0.0,0.0,31,0.0
EST,Table Tennis,0.0,0.0,1,0.0
EST,Tennis,0.0,0.0,5,0.0
EST,Triathlon,0.0,0.0,4,0.0
EST,Weightlifting,0.0,0.0,1,0.0
EST,Wrestling,0.0,0.0,19,0.0
ETH,Athletics,0.09305680816097484,22.0,263,0.08365019011406843
ETH,Boxing,0.0,0.0,29,0.0
ETH,Cycling Road,0.0,0.0,23,0.0
ETH,Swimming,0.0,0.0,5,0.0
ETH,Taekwondo,0.0,0.0,1,0.0
EUN,Archery,0.0,0.0,6,0.0
EUN,Artistic Gymnastics,0.75,9.0,12,0.75
EUN,Artistic Swimming,0.0,0.0,3,0.0
EUN,Athletics,0.07368421052631578,7.0,95,0.07368421052631578
EUN,Badminton,0.0,0.0,2,0.0
EUN,Basketball,0.5,1.0,2,0.5
EUN,Boxing,0.0,0.0,12,0.0
EUN,Canoe Sprint,0.1,1.0,10,0.1
EUN,Cycling Road,0.0,0.0,7,0.0
EUN,Cycling Track,0.0,0.0,7,0.0
EUN,Diving,0.0,0.0,7,0.0
EUN,Equestrian Dressage,0.0,0.0,3,0.0
EUN,Equestrian Eventing,0.0,0.0,4,0.0
EUN,Equestrian Jumping,0.0,0.0,1,0.0
EUN,Fencing,0.08333333333333333,1.0,12,0.08333333333333333
EUN,Handball,0.5,1.0,2,0.5
EUN,Hockey,0.0,0.0,1,0.0
EUN,Judo,0.15384615384615385,2.0,13,0.15384615384615385
EUN,Modern Pentathlon,0.0,0.0,3,0.0
EUN,Rhythmic Gymnastics,0.5,1.0,2,0.5
EUN,Rowing,0.0,0.0,12,0.0
EUN,Sailing,0.0,0.0,7,0.0
EUN,Shooting,0.22727272727272727,5.0,22,0.22727272727272727
EUN,Swimming,0.24,6.0,25,0.24
EUN,Table Tennis,0.0,0.0,5,0.0
EUN,Taekwondo,0.0,0.0,3,0.0
EUN,Tennis,0.0,0.0,5,0.0
EUN,Volleyball,0.0,0.0,2,0.0
EUN,Water Polo,0.0,0.0,1,0.0
EUN,Weightlifting,0.5,5.0,10,0.5
EUN,Wrestling,0.3,6.0,20,0.3
FIJ,Archery,0.0,0.0,3,0.0
FIJ,Athletics,0.0,0.0,39,0.0
FIJ,Boxing,0.0,0.0,3,0.0
FIJ,Cycling Road,0.0,0.0,1,0.0
FIJ,Football,0.0,0.0,1,0.0
FIJ,Judo,0.0,0.0,18,0.0
FIJ,Rugby Sevens,0.5,2.0,4,0.5
FIJ,Sailing,0.0,0.0,15,0.0
FIJ,Shooting,0.0,0.0,4,0.0
FIJ,Swimming,0.0,0.0,24,0.0
FIJ,Table Tennis,0.0,0.0,2,0.0
FIJ,Weightlifting,0.0,0.0,8,0.0
FIN,Archery,0.020833333333333332,1.0,34,0.029411764705882353
FIN,Artistic Gymnastics,0.0,0.0,17,0.0
FIN,Artistic Swimming,0.0,0.0,1,0.0
FIN,Athletics,0.029546665092954914,11.0,329,0.03343465045592705
FIN,Badminton,0.0,0.0,15,0.0
FIN,Basketball,0.0,0.0,1,0.0
FIN,Bowling,0.0,0.0,2,0.0
FIN,Boxing,0.0,0.0,36,0.0
FIN,Canoe Sprint,0.07692307692307693,1.0,27,0.037037037037037035
FIN,Cycling Road,0.0,0.0,28,0.0
FIN,Cycling Track,0.0,0.0,14,0.0
FIN,Diving,0.0,0.0,12,0.0
FIN,Equestrian Dressage,0.0,0.0,14,0.0
FIN,Equestrian Eventing,0.0,0.0,2,0.0
FIN,Equestrian Jumping,0.0,0.0,1,0.0
FIN,Fencing,0.0,0.0,9,0.0
FIN,Football,0.0,0.0,1,0.0
FIN,Golf,0.0,0.0,8,0.0
FIN,Judo,0.0,0.0,26,0.0
FIN,Modern Pentathlon,0.0,0.0,18,0.0
FIN,Rhythmic Gymnastics,0.0,0.0,4,0.0
FIN,Rowing,0.18333333333333332,3.0,18,0.16666666666666666
FIN,Sailing,0.027777777777777776,2.0,63,0.031746031746031744
FIN,Shooting,0.025,3.0,103,0.02912621359223301
FIN,Skateboarding,0.0,0.0,1,0.0
FIN,Swimming,0.0,0.0,74,0.0
FIN,Table Tennis,0.0,0.0,1,0.0
FIN,Taekwondo,0.0,0.0,5,0.0
FIN,Tennis,0.0,0.0,4,0.0
FIN,Waterskiing,0.0,0.0,1,0.0
FIN,Weightlifting,0.015384615384615385,1.0,50,0.02
FIN,Wrestling,0.015584415584415584,2.0,93,0.021505376344086023
FRA,3x3 Basketball,0.0,0.0,1,0.0
FRA,Archery,0.013888888888888888,1.0,52,0.019230769230769232
FRA,Artistic Gymnastics,0.005555555555555555,1.0,145,0.006896551724137931
FRA,Artistic Swimming,0.0,0.0,17,0.0
FRA,Athletics,0.012161615534051552,8.0,654,0.012232415902140673
FRA,Badminton,0.0,0.0,20,0.0
FRA,Basketball,0.0,0.0,9,0.0
FRA,Basque pelota,0.0,0.0,11,0.0
FRA,Beach Volleyball,0.0,0.0,5,0.0
FRA,Bowling,0.0,0.0,1,0.0
FRA,Boxing,0.021666666666666667,3.0,87,0.034482758620689655
FRA,Canoe Slalom,0.15123456790123457,7.0,55,0.12727272727272726
FRA,Canoe Sprint,0.0,0.0,85,0.0
FRA,Cycling BMX Freestyle,0.0,0.0,1,0.0
FRA,Cycling BMX Racing,0.0625,1.0,18,0.05555555555555555
FRA,Cycling Mountain Bike,0.1285714285714286,4.0,31,0.12903225806451613
FRA,Cycling Road,0.008333333333333333,1.0,97,0.010309278350515464
FRA,Cycling Track,0.13757575757575757,13.0,95,0.1368421052631579
FRA,Diving,0.0,0.0,32,0.0
FRA,Equestrian Dressage,0.0,0.0,30,0.0
FRA,Equestrian Eventing,0.049999999999999996,3.0,55,0.05454545454545454
FRA,Equestrian Jumping,0.07051282051282051,3.0,46,0.06521739130434782
FRA,Fencing,0.10963350375115082,22.0,202,0.10891089108910891
FRA,Football,0.14285714285714285,1.0,7,0.14285714285714285
FRA,Golf,0.0,0.0,8,0.0
FRA,Handball,0.25,4.0,14,0.2857142857142857
FRA,Hockey,0.0,0.0,2,0.0
FRA,Judo,0.09466248037676608,16.0,148,0.10810810810810811
FRA,Karate,0.3333333333333333,1.0,3,0.3333333333333333
FRA,Marathon Swimming,0.0,0.0,9,0.0
FRA,Modern Pentathlon,0.0,0.0,43,0.0
FRA,Rhythmic Gymnastics,0.0,0.0,10,0.0
FRA,Rowing,0.04878306878306878,5.0,93,0.053763440860215055
FRA,Rugby Sevens,0.0,0.0,3,0.0
FRA,Sailing,0.06618738404452691,7.0,106,0.0660377358490566
FRA,Shooting,0.023351648351648352,4.0,167,0.023952095808383235
FRA,Skateboarding,0.0,0.0,5,0.0
FRA,Sport Climbing,0.0,0.0,4,0.0
FRA,Surfing,0.0,0.0,4,0.0
FRA,Swimming,0.01952380952380952,6.0,246,0.024390243902439025
FRA,Table Tennis,0.0,0.0,31,0.0
FRA,Taekwondo,0.0,0.0,24,0.0
FRA,Tennis,0.0,0.0,69,0.0
FRA,Trampolining,0.0,0.0,8,0.0
FRA,Triathlon,0.0,0.0,31,0.0
FRA,Volleyball,0.2,1.0,5,0.2
FRA,Water Polo,0.0,0.0,3,0.0
FRA,Waterskiing,0.0,0.0,3,0.0
FRA,Weightlifting,0.0,0.0,61,0.0
FRA,Wrestling,0.007407407407407407,1.0,75,0.013333333333333334
FRA,Wushu,0.0,0.0,1,0.0
FRG,Archery,0.0,0.0,18,0.0
FRG,Artistic Gymnastics,0.0,0.0,56,0.0
FRG,Artistic Swimming,0.0,0.0,6,0.0
FRG,Athletics,0.036007172354845754,12.0,298,0.040268456375838924
FRG,Badminton,0.0,0.0,4,0.0
FRG,Basketball,0.0,0.0,2,0.0
FRG,Bowling,0.0,0.0,1,0.0
FRG,Boxing,0.02222222222222222,1.0,37,0.02702702702702703
FRG,Canoe Slalom,0.0,0.0,11,0.0
FRG,Canoe Sprint,0.050793650793650794,2.0,39,0.05128205128205128
FRG,Cycling Road,0.0,0.0,29,0.0
FRG,Cycling Track,0.2019047619047619,4.0,24,0.16666666666666666
FRG,Diving,0.0,0.0,31,0.0
FRG,Equestrian Dressage,0.4333333333333333,7.0,16,0.4375
FRG,Equestrian Eventing,0.0,0.0,20,0.0
FRG,Equestrian Jumping,0.13333333333333333,2.0,16,0.125
FRG,Fencing,0.11025641025641027,7.0,65,0.1076923076923077
FRG,Football,0.0,0.0,3,0.0
FRG,Handball,0.0,0.0,4,0.0
FRG,Hockey,0.2,1.0,7,0.14285714285714285
FRG,Judo,0.03125,1.0,28,0.03571428571428571
FRG,Modern Pentathlon,0.0,0.0,15,0.0
FRG,Rhythmic Gymnastics,0.0,0.0,4,0.0
FRG,Rowing,0.09603174603174602,4.0,46,0.08695652173913043
FRG,Sailing,0.06666666666666667,2.0,31,0.06451612903225806
FRG,Shooting,0.05873015873015872,4.0,74,0.05405405405405406
FRG,Swimming,0.02508361204013378,3.0,141,0.02127659574468085
FRG,Table Tennis,0.0,0.0,4,0.0
FRG,Taekwondo,0.0,0.0,12,0.0
FRG,Tennis,0.06666666666666667,1.0,12,0.08333333333333333
FRG,Volleyball,0.0,0.0,3,0.0
FRG,Water Polo,0.0,0.0,5,0.0
FRG,Waterskiing,0.0,0.0,4,0.0
FRG,Weightlifting,0.06666666666666667,2.0,31,0.06451612903225806
FRG,Wrestling,0.014285714285714285,1.0,72,0.013888888888888888
FSM,Athletics,0.0,0.0,11,0.0
FSM,Boxing,0.0,0.0,1,0.0
FSM,Swimming,0.0,0.0,12,0.0
FSM,Weightlifting,0.0,0.0,4,0.0
FSM,Wrestling,0.0,0.0,1,0.0
GAB,Athletics,0.0,0.0,18,0.0
GAB,Boxing,0.0,0.0,14,0.0
GAB,Football,0.0,0.0,1,0.0
GAB,Judo,0.0,0.0,11,0.0
GAB,Swimming,0.0,0.0,3,0.0
GAB,Taekwondo,0.0,0.0,4,0.0
GAM,Athletics,0.0,0.0,31,0.0
GAM,Boxing,0.0,0.0,1,0.0
GAM,Judo,0.0,0.0,2,0.0
GAM,Swimming,0.0,0.0,2,0.0
GAM,Wrestling,0.0,0.0,3,0.0
GBR,Archery,0.0,0.0,62,0.0
GBR,Artistic Gymnastics,0.021666666666666667,3.0,106,0.02830188679245283
GBR,Artistic Swimming,0.0,0.0,13,0.0
GBR,Athletics,0.027855808632715647,27.0,1026,0.02631578947368421
GBR,Badminton,0.0,0.0,48,0.0
GBR,Basketball,0.0,0.0,2,0.0
GBR,Beach Volleyball,0.0,0.0,3,0.0
GBR,Bowling,0.0,0.0,1,0.0
GBR,Boxing,0.08675084175084176,9.0,118,0.07627118644067797
GBR,Canoe Slalom,0.06481481481481481,2.0,49,0.04081632653061224
GBR,Canoe Sprint,0.048412698412698414,3.0,85,0.03529411764705882
GBR,Cycling BMX Freestyle,0.5,1.0,2,0.5
GBR,Cycling BMX Racing,0.125,1.0,8,0.125
GBR,Cycling Mountain Bike,0.07142857142857142,1.0,17,0.058823529411764705
GBR,Cycling Road,0.01693121693121693,2.0,103,0.019417475728155338
GBR,Cycling Track,0.22506974506974506,27.0,89,0.30337078651685395
GBR,Diving,0.015000000000000001,2.0,101,0.019801980198019802
GBR,Equestrian Dressage,0.05357142857142857,3.0,48,0.0625
GBR,Equestrian Eventing,0.08571428571428572,5.0,58,0.08620689655172414
GBR,Equestrian Jumping,0.03571428571428571,2.0,49,0.04081632653061224
GBR,Fencing,0.0,0.0,121,0.0
GBR,Football,0.0,0.0,3,0.0
GBR,Golf,0.125,1.0,8,0.125
GBR,Handball,0.0,0.0,2,0.0
GBR,Hockey,0.07692307692307693,2.0,21,0.09523809523809523
GBR,Judo,0.0,0.0,120,0.0
GBR,Marathon Swimming,0.0,0.0,9,0.0
GBR,Modern Pentathlon,0.08888888888888888,4.0,45,0.08888888888888889
GBR,Rhythmic Gymnastics,0.0,0.0,8,0.0
GBR,Rowing,0.10165279165279166,17.0,137,0.12408759124087591
GBR,Rugby Sevens,0.0,0.0,4,0.0
GBR,Sailing,0.15265151515151515,19.0,117,0.1623931623931624
GBR,Shooting,0.03843795093795094,5.0,122,0.040983606557377046
GBR,Skateboarding,0.0,0.0,2,0.0
GBR,Sport Climbing,0.0,0.0,1,0.0
GBR,Swimming,0.022429087607355857,10.0,438,0.0228310502283105
GBR,Table Tennis,0.0,0.0,18,0.0
GBR,Taekwondo,0.0625,2.0,28,0.07142857142857142
GBR,Tennis,0.03666666666666667,2.0,34,0.058823529411764705
GBR,Trampolining,0.0,0.0,11,0.0
GBR,Triathlon,0.08888888888888889,3.0,34,0.08823529411764706
GBR,Volleyball,0.0,0.0,2,0.0
GBR,Water Polo,0.0,0.0,2,0.0
GBR,Waterskiing,0.0,0.0,3,0.0
GBR,Weightlifting,0.0,0.0,81,0.0
GBR,Wrestling,0.0,0.0,46,0.0
GBR,Wushu,0.0,0.0,2,0.0
GBS,Athletics,0.0,0.0,13,0.0
GBS,Judo,0.0,0.0,2,0.0
GBS,Wrestling,0.0,0.0,10,0.0
GDR,Artistic Gymnastics,0.1,6.0,60,0.1
GDR,Athletics,0.12425715569246568,38.0,298,0.12751677852348994
GDR,Boxing,0.10636363636363637,5.0,45,0.1111111111111111
GDR,Canoe Slalom,0.36363636363636365,4.0,11,0.36363636363636365
GDR,Canoe Sprint,0.26666666666666666,10.0,35,0.2857142857142857
GDR,Cycling Road,0.08,2.0,19,0.10526315789473684
GDR,Cycling Track,0.18333333333333332,4.0,20,0.2
GDR,Diving,0.04444444444444444,2.0,33,0.06060606060606061
GDR,Equestrian Dressage,0.0,0.0,6,0.0
GDR,Equestrian Eventing,0.0,0.0,8,0.0
GDR,Fencing,0.0,0.0,25,0.0
GDR,Football,0.3333333333333333,1.0,3,0.3333333333333333
GDR,Handball,0.125,1.0,5,0.2
GDR,Hockey,0.0,0.0,1,0.0
GDR,Judo,0.041666666666666664,1.0,18,0.05555555555555555
GDR,Modern Pentathlon,0.0,0.0,3,0.0
GDR,Rowing,0.5516483516483517,33.0,55,0.6
GDR,Sailing,0.11666666666666665,2.0,22,0.09090909090909091
GDR,Shooting,0.0496969696969697,3.0,57,0.05263157894736842
GDR,Swimming,0.30023619142809543,38.0,133,0.2857142857142857
GDR,Volleyball,0.0,0.0,5,0.0
GDR,Water Polo,0.0,0.0,1,0.0
GDR,Weightlifting,0.05,1.0,31,0.03225806451612903
GDR,Wrestling,0.03636363636363636,2.0,57,0.03508771929824561
GEO,Archery,0.0,0.0,12,0.0
GEO,Artistic Gymnastics,0.0,0.0,4,0.0
GEO,Athletics,0.0,0.0,22,0.0
GEO,Beach Volleyball,0.0,0.0,2,0.0
GEO,Boxing,0.0,0.0,15,0.0
GEO,Canoe Sprint,0.0,0.0,1,0.0
GEO,Cycling Road,0.0,0.0,1,0.0
GEO,Diving,0.0,0.0,3,0.0
GEO,Fencing,0.0,0.0,3,0.0
GEO,Judo,0.07709750566893424,4.0,50,0.08
GEO,Karate,0.0,0.0,1,0.0
GEO,Modern Pentathlon,0.0,0.0,1,0.0
GEO,Rhythmic Gymnastics,0.0,0.0,4,0.0
GEO,Sailing,0.0,0.0,1,0.0
GEO,Shooting,0.0,0.0,11,0.0
GEO,Swimming,0.0,0.0,8,0.0
GEO,Tennis,0.0,0.0,5,0.0
GEO,Trampolining,0.0,0.0,5,0.0
GEO,Weightlifting,0.14285714285714285,3.0,20,0.15
GEO,Wrestling,0.04155844155844156,3.0,74,0.04054054054054054
GEQ,Athletics,0.0,0.0,34,0.0
GEQ,Judo,0.0,0.0,1,0.0
GEQ,Swimming,0.0,0.0,3,0.0
GER,Archery,0.0,0.0,27,0.0
GER,Artistic Gymnastics,0.02345679012345679,2.0,87,0.022988505747126436
GER,Artistic Swimming,0.0,0.0,2,0.0
GER,Athletics,0.021767140796831192,15.0,638,0.023510971786833857
GER,Badminton,0.0,0.0,32,0.0
GER,Basketball,0.0,0.0,3,0.0
GER,Beach Volleyball,0.09523809523809523,2.0,17,0.11764705882352941
GER,Boxing,0.018518518518518517,2.0,59,0.03389830508474576
GER,Canoe Slalom,0.10972222222222222,5.0,48,0.10416666666666667
GER,Canoe Sprint,0.3737213403880071,29.0,78,0.3717948717948718
GER,Cycling BMX Freestyle,0.0,0.0,1,0.0
GER,Cycling BMX Racing,0.0,0.0,4,0.0
GER,Cycling Mountain Bike,0.028571428571428574,1.0,30,0.03333333333333333
GER,Cycling Road,0.02821869488536155,2.0,68,0.029411764705882353
GER,Cycling Track,0.16997354497354497,11.0,66,0.16666666666666666
GER,Diving,0.012345679012345678,1.0,70,0.014285714285714285
GER,Equestrian Dressage,0.31296296296296294,11.0,35,0.3142857142857143
GER,Equestrian Eventing,0.12222222222222223,5.0,39,0.1282051282051282
GER,Equestrian Jumping,0.05555555555555555,2.0,34,0.058823529411764705
GER,Fencing,0.043209876543209874,4.0,97,0.041237113402061855
GER,Football,0.07142857142857142,1.0,8,0.125
GER,Golf,0.0,0.0,8,0.0
GER,Handball,0.0,0.0,10,0.0
GER,Hockey,0.2222222222222222,4.0,17,0.23529411764705882
GER,Judo,0.02790727790727791,3.0,101,0.0297029702970297
GER,Karate,0.0,0.0,4,0.0
GER,Marathon Swimming,0.0625,1.0,11,0.09090909090909091
GER,Modern Pentathlon,0.03125,1.0,27,0.037037037037037035
GER,Rhythmic Gymnastics,0.0,0.0,12,0.0
GER,Roller Hockey,0.0,0.0,1,0.0
GER,Rowing,0.13597883597883598,15.0,105,0.14285714285714285
GER,Sailing,0.034567901234567905,2.0,69,0.028985507246376812
GER,Shooting,0.055780022446689115,9.0,148,0.060810810810810814
GER,Skateboarding,0.0,0.0,2,0.0
GER,Sport Climbing,0.0,0.0,2,0.0
GER,Surfing,0.0,0.0,1,0.0
GER,Swimming,0.014814814814814815,3.0,239,0.012552301255230125
GER,Table Tennis,0.0,0.0,39,0.0
GER,Taekwondo,0.0,0.0,17,0.0
GER,Tennis,0.03869047619047619,2.0,40,0.05
GER,Trampolining,0.1,1.0,9,0.1111111111111111
GER,Triathlon,0.027777777777777776,1.0,27,0.037037037037037035
GER,Volleyball,0.0,0.0,5,0.0
GER,Water Polo,0.0,0.0,5,0.0
GER,Weightlifting,0.03333333333333334,2.0,54,0.037037037037037035
GER,Wrestling,0.022408963585434174,2.0,87,0.022988505747126436
GHA,Athletics,0.0,0.0,108,0.0
GHA,Boxing,0.0,0.0,56,0.0
GHA,Football,0.0,0.0,6,0.0
GHA,Judo,0.0,0.0,3,0.0
GHA,Swimming,0.0,0.0,4,0.0
GHA,Table Tennis,0.0,0.0,4,0.0
GHA,Taekwondo,0.0,0.0,1,0.0
GHA,Weightlifting,0.0,0.0,3,0.0
GRE,Archery,0.0,0.0,12,0.0
GRE,Artistic Gymnastics,0.08854166666666666,3.0,26,0.11538461538461539
GRE,Artistic Swimming,0.0,0.0,8,0.0
GRE,Athletics,0.01621201021201021,6.0,287,0.020905923344947737
GRE,Badminton,0.0,0.0,1,0.0
GRE,Baseball,0.0,0.0,1,0.0
GRE,Basketball,0.0,0.0,4,0.0
GRE,Beach Volleyball,0.0,0.0,5,0.0
GRE,Boxing,0.0,0.0,27,0.0
GRE,Canoe Slalom,0.0,0.0,6,0.0
GRE,Canoe Sprint,0.0,0.0,5,0.0
GRE,Cycling Mountain Bike,0.0,0.0,4,0.0
GRE,Cycling Road,0.0,0.0,6,0.0
GRE,Cycling Track,0.0,0.0,19,0.0
GRE,Diving,0.027777777777777776,1.0,15,0.06666666666666667
GRE,Equestrian Dressage,0.0,0.0,2,0.0
GRE,Equestrian Eventing,0.0,0.0,2,0.0
GRE,Equestrian Jumping,0.0,0.0,4,0.0
GRE,Fencing,0.0,0.0,18,0.0
GRE,Football,0.0,0.0,2,0.0
GRE,Handball,0.0,0.0,2,0.0
GRE,Judo,0.01020408163265306,1.0,26,0.038461538461538464
GRE,Marathon Swimming,0.0,0.0,7,0.0
GRE,Modern Pentathlon,0.0,0.0,4,0.0
GRE,Rhythmic Gymnastics,0.0,0.0,16,0.0
GRE,Rowing,0.0303030303030303,1.0,28,0.03571428571428571
GRE,Sailing,0.013468013468013467,2.0,81,0.024691358024691357
GRE,Shooting,0.03333333333333333,1.0,57,0.017543859649122806
GRE,Softball,0.0,0.0,1,0.0
GRE,Swimming,0.0,0.0,107,0.0
GRE,Table Tennis,0.0,0.0,14,0.0
GRE,Taekwondo,0.05555555555555555,1.0,14,0.07142857142857142
GRE,Tennis,0.0,0.0,13,0.0
GRE,Trampolining,0.0,0.0,1,0.0
GRE,Triathlon,0.0,0.0,3,0.0
GRE,Volleyball,0.0,0.0,2,0.0
GRE,Water Polo,0.0,0.0,15,0.0
GRE,Weightlifting,0.04642857142857143,5.0,68,0.07352941176470588
GRE,Wrestling,0.013333333333333334,1.0,99,0.010101010101010102
GRN,Athletics,0.014285714285714285,1.0,39,0.02564102564102564
GRN,Boxing,0.0,0.0,10,0.0
GRN,Swimming,0.0,0.0,8,0.0
GRN,Taekwondo,0.0,0.0,1,0.0
GUA,Artistic Gymnastics,0.0,0.0,4,0.0
GUA,Athletics,0.0,0.0,60,0.0
GUA,Badminton,0.0,0.0,7,0.0
GUA,Boxing,0.0,0.0,7,0.0
GUA,Canoe Slalom,0.0,0.0,1,0.0
GUA,Cycling Road,0.0,0.0,17,0.0
GUA,Cycling Track,0.0,0.0,4,0.0
GUA,Equestrian Eventing,0.0,0.0,2,0.0
GUA,Equestrian Jumping,0.0,0.0,4,0.0
GUA,Fencing,0.0,0.0,1,0.0
GUA,Football,0.0,0.0,3,0.0
GUA,Judo,0.0,0.0,6,0.0
GUA,Modern Pentathlon,0.0,0.0,7,0.0
GUA,Rowing,0.0,0.0,3,0.0
GUA,Sailing,0.0,0.0,10,0.0
GUA,Shooting,0.0,0.0,44,0.0
GUA,Swimming,0.0,0.0,28,0.0
GUA,Taekwondo,0.0,0.0,5,0.0
GUA,Weightlifting,0.0,0.0,14,0.0
GUA,Wrestling,0.0,0.0,12,0.0
GUI,Athletics,0.0,0.0,24,0.0
GUI,Boxing,0.0,0.0,7,0.0
GUI,Football,0.0,0.0,1,0.0
GUI,Judo,0.0,0.0,12,0.0
GUI,Swimming,0.0,0.0,10,0.0
GUI,Taekwondo,0.0,0.0,1,0.0
GUI,Wrestling,0.0,0.0,3,0.0
GUM,Archery,0.0,0.0,1,0.0
GUM,Athletics,0.0,0.0,21,0.0
GUM,Boxing,0.0,0.0,1,0.0
GUM,Canoe Sprint,0.0,0.0,1,0.0
GUM,Cycling Mountain Bike,0.0,0.0,3,0.0
GUM,Cycling Road,0.0,0.0,6,0.0
GUM,Cycling Track,0.0,0.0,3,0.0
GUM,Judo,0.0,0.0,8,0.0
GUM,Marathon Swimming,0.0,0.0,1,0.0
GUM,Sailing,0.0,0.0,8,0.0
GUM,Swimming,0.0,0.0,22,0.0
GUM,Weightlifting,0.0,0.0,4,0.0
GUM,Wrestling,0.0,0.0,7,0.0
GUY,Athletics,0.0,0.0,37,0.0
GUY,Boxing,0.0,0.0,18,0.0
GUY,Cycling Road,0.0,0.0,3,0.0
GUY,Cycling Track,0.0,0.0,8,0.0
GUY,Judo,0.0,0.0,1,0.0
GUY,Swimming,0.0,0.0,8,0.0
GUY,Table Tennis,0.0,0.0,1,0.0
GUY,Weightlifting,0.0,0.0,3,0.0
HAI,Athletics,0.0,0.0,45,0.0
HAI,Boxing,0.0,0.0,7,0.0
HAI,Fencing,0.0,0.0,2,0.0
HAI,Judo,0.0,0.0,15,0.0
HAI,Swimming,0.0,0.0,5,0.0
HAI,Taekwondo,0.0,0.0,3,0.0
HAI,Tennis,0.0,0.0,4,0.0
HAI,Weightlifting,0.0,0.0,1,0.0
HAI,Wrestling,0.0,0.0,1,0.0
HKG,Archery,0.0,0.0,11,0.0
HKG,Artistic Gymnastics,0.0,0.0,3,0.0
HKG,Athletics,0.0,0.0,26,0.0
HKG,Badminton,0.0,0.0,29,0.0
HKG,Boxing,0.0,0.0,2,0.0
HKG,Canoe Sprint,0.0,0.0,13,0.0
HKG,Cycling Mountain Bike,0.0,0.0,4,0.0
HKG,Cycling Road,0.0,0.0,22,0.0
HKG,Cycling Track,0.0,0.0,15,0.0
HKG,Diving,0.0,0.0,6,0.0
HKG,Equestrian Eventing,0.0,0.0,1,0.0
HKG,Equestrian Jumping,0.0,0.0,3,0.0
HKG,Fencing,0.016666666666666666,1.0,42,0.023809523809523808
HKG,Golf,0.0,0.0,2,0.0
HKG,Hockey,0.0,0.0,1,0.0
HKG,Judo,0.0,0.0,17,0.0
HKG,Karate,0.0,0.0,1,0.0
HKG,Marathon Swimming,0.0,0.0,2,0.0
HKG,Rowing,0.0,0.0,15,0.0
HKG,Sailing,0.015384615384615385,1.0,31,0.03225806451612903
HKG,Shooting,0.0,0.0,29,0.0
HKG,Swimming,0.0,0.0,75,0.0
HKG,Table Tennis,0.0,0.0,42,0.0
HKG,Tennis,0.0,0.0,1,0.0
HKG,Triathlon,0.0,0.0,4,0.0
HKG,Weightlifting,0.0,0.0,1,0.0
HKG,Wushu,0.0,0.0,6,0.0
HON,Athletics,0.0,0.0,28,0.0
HON,Boxing,0.0,0.0,6,0.0
HON,Fencing,0.0,0.0,1,0.0
HON,Football,0.0,0.0,5,0.0
HON,Judo,0.0,0.0,8,0.0
HON,Rowing,0.0,0.0,1,0.0
HON,Shooting,0.0,0.0,1,0.0
HON,Swimming,0.0,0.0,26,0.0
HON,Table Tennis,0.0,0.0,1,0.0
HON,Taekwondo,0.0,0.0,3,0.0
HON,Weightlifting,0.0,0.0,3,0.0
HON,Wrestling,0.0,0.0,1,0.0
HUN,Archery,0.0,0.0,12,0.0
HUN,Artistic Gymnastics,0.07142857142857142,6.0,107,0.056074766355140186
HUN,Artistic Swimming,0.0,0.0,2,0.0
HUN,Athletics,0.015880973601561838,5.0,341,0.01466275659824047
HUN,Badminton,0.0,0.0,7,0.0
HUN,Basketball,0.0,0.0,2,0.0
HUN,Boxing,0.024489795918367346,2.0,76,0.02631578947368421
HUN,Canoe Sprint,0.20923243423243423,26.0,123,0.21138211382113822
HUN,Cycling BMX Racing,0.0,0.0,2,0.0
HUN,Cycling Mountain Bike,0.0,0.0,7,0.0
HUN,Cycling Road,0.0,0.0,26,0.0
HUN,Cycling Track,0.0,0.0,10,0.0
HUN,Diving,0.0,0.0,23,0.0
HUN,Equestrian Eventing,0.0,0.0,14,0.0
HUN,Equestrian Jumping,0.0,0.0,6,0.0
HUN,Fencing,0.11733821733821734,17.0,160,0.10625
HUN,Football,0.5,2.0,4,0.5
